userID	itemID	label
317	767	0
1369	1173	0
42	369	1
1191	1262	0
266	9076	0
66	107	1
704	5242	0
1653	185	1
423	5904	0
1870	3272	0
120	41	1
56	1983	0
630	5098	0
22	1183	0
863	2451	1
1198	8243	0
700	4578	0
649	1185	1
898	456	1
574	3828	0
895	66	1
1554	8619	0
68	72	1
838	1438	1
1462	111	1
1410	2548	1
1735	187	1
291	4677	0
534	1969	1
1263	8277	0
676	36	1
283	1408	1
717	2679	0
792	1820	1
1670	36	1
1482	1825	1
459	238	1
847	8658	0
195	74	1
1398	3041	1
174	221	1
1667	9230	0
423	694	0
1430	1315	1
415	7412	0
1173	1189	0
234	4181	0
1622	3556	1
386	5065	0
1288	1659	1
613	2156	1
1347	155	1
785	7621	0
75	9331	0
1447	3544	0
307	134	1
750	2403	1
1810	6988	0
1044	3257	0
1421	1439	1
1101	107	1
1733	2319	0
799	134	1
1839	1222	0
1835	1126	1
1444	912	0
1849	2827	0
536	1974	1
758	1116	0
1466	7413	0
1499	4387	0
452	9085	0
804	5099	0
1192	8774	0
741	2384	1
302	270	1
1080	158	0
19	214	1
604	107	1
1750	9083	0
638	187	1
906	2692	1
780	8919	0
126	6186	0
37	8102	0
861	7477	0
649	5267	0
146	104	1
1312	8720	0
275	280	1
1710	8253	0
653	191	1
1610	1692	0
1495	114	1
1702	3910	0
1341	6526	0
1099	3647	0
1236	102	1
1576	495	0
448	118	1
361	7861	0
60	3297	0
1190	1294	1
448	858	1
1627	2960	1
1549	9360	0
132	2290	0
1596	4373	0
329	9074	0
1621	4199	0
943	6602	0
234	2384	0
776	16	1
106	107	1
576	7228	0
1826	446	1
1866	9228	0
929	5519	0
1447	38	1
1157	6150	0
117	5835	0
1214	1091	1
672	2251	1
706	5175	0
290	257	0
246	2180	0
749	1258	1
1261	3174	1
162	1760	0
1776	104	1
271	6381	0
311	24	1
1871	2064	0
1277	243	1
245	3547	0
883	6059	0
1841	7478	0
316	1480	1
797	476	1
617	1818	1
387	353	1
133	6434	0
630	1845	0
1786	2782	1
1395	102	1
1530	4044	0
695	6592	0
71	8840	0
1286	187	1
261	272	0
35	3861	0
677	149	0
1231	4585	0
68	117	1
83	5262	0
158	1007	1
1019	227	1
2	39	1
354	5163	0
1701	47	1
1346	7173	0
1011	2814	1
359	4698	0
759	2784	0
1634	47	1
1389	1318	1
1469	2414	1
853	36	1
216	74	1
498	8717	0
403	708	1
511	1020	1
910	2700	1
1233	1015	1
1093	1677	1
667	8314	0
1553	6274	0
218	74	1
1077	2929	1
1348	9338	0
292	1184	1
242	1290	1
151	957	0
1796	927	1
679	6731	0
1251	2295	0
312	1150	1
957	1240	1
782	2481	1
1588	272	1
621	1725	0
1461	134	1
1423	117	1
1698	389	1
570	892	0
715	7695	0
825	8129	0
1510	8604	0
403	1503	1
1727	1215	0
485	3866	0
669	1058	0
809	1072	0
1218	5446	0
1461	267	1
140	74	1
1249	4767	0
1009	4553	0
55	206	1
518	1662	1
1189	8736	0
583	2077	1
637	976	0
1868	36	1
1256	305	1
500	47	1
1715	3616	0
698	200	0
1179	6146	0
1704	385	1
207	91	1
941	6295	0
273	6838	0
882	107	1
316	1486	1
1726	184	0
145	2858	0
1281	1310	1
1362	1258	1
362	3423	0
43	8125	0
289	8207	0
520	5548	0
1500	6718	0
1174	185	1
588	24	1
757	36	1
1332	238	1
1695	47	1
532	118	1
1050	9230	0
1443	8077	0
573	2375	0
174	24	1
807	1180	1
248	1302	1
1663	4686	0
1829	7014	0
797	6219	0
1808	4509	0
674	333	1
907	197	1
1393	196	1
1375	1231	1
317	2153	0
522	1925	0
1341	2830	0
1676	2461	0
1489	72	1
1047	89	1
1000	3251	0
1865	5364	0
575	329	1
1130	3009	1
1164	5388	0
493	266	1
1532	130	1
816	4779	0
843	2182	0
442	6893	0
1173	922	0
1595	1543	1
1243	118	1
797	1036	1
1718	3392	0
1088	846	1
1356	3303	1
601	8235	0
578	853	0
496	377	1
1846	6219	0
967	4828	0
65	3891	0
1690	3647	1
1271	109	1
961	2528	0
681	3087	0
1482	6070	0
1352	7168	0
1721	1007	0
625	2173	1
964	8066	0
20	4448	0
918	802	1
1170	200	0
249	892	0
1813	8733	0
1157	393	1
1064	2912	1
518	1928	1
1807	3593	0
348	8510	0
767	118	1
219	1213	1
446	257	1
487	4363	0
971	5392	0
976	8751	0
47	6888	0
1236	9126	0
1445	3880	0
836	776	1
446	686	1
246	499	1
906	47	1
660	500	1
1767	415	0
1303	24	1
660	1495	1
1402	1408	1
994	4426	0
186	2074	0
231	2852	0
1212	4103	0
1214	307	0
1581	6070	0
1538	3298	0
78	612	1
1443	1057	1
1847	1552	0
309	1087	0
1174	8830	0
804	2514	1
232	3459	0
1570	6355	0
398	2575	0
1842	5339	0
101	529	0
28	273	1
1272	184	1
336	133	1
61	487	1
1644	3580	1
1144	6608	0
736	8594	0
1414	544	0
1524	7766	0
481	6984	0
1088	5090	0
928	5918	0
1128	8112	0
606	1583	1
1067	1712	1
92	7004	0
1601	9222	0
245	102	1
545	1414	0
100	155	1
1348	3235	1
633	3817	0
779	1258	1
1704	47	1
355	2127	0
871	2621	1
1324	213	1
652	47	1
769	460	1
18	4901	0
906	218	0
282	118	1
1104	465	1
1285	2548	1
795	109	1
1488	3431	1
87	7463	0
1871	12	1
1759	275	1
1593	52	1
1139	1780	0
878	12	0
930	773	1
1262	8508	0
1156	1915	0
1274	2065	1
5	74	1
983	5650	0
1675	9228	0
1768	580	1
291	863	1
272	392	1
1430	2535	0
1544	3128	0
1087	887	1
156	8506	0
1225	47	1
982	138	0
622	8567	0
869	2771	0
974	469	1
555	2012	1
333	1513	1
1838	7965	0
789	376	1
1178	692	1
1827	200	1
1715	2795	1
1604	1318	1
448	5301	0
1040	184	1
1060	111	1
421	3170	0
1657	107	1
1188	7460	0
1463	362	1
1124	2116	1
1213	1095	1
957	134	1
274	1385	1
1334	465	1
962	2759	1
1700	7283	0
369	832	1
707	382	0
799	2368	0
1415	1180	1
1719	4522	0
584	777	1
485	1180	1
875	838	1
692	2034	0
325	539	1
17	3282	0
369	434	1
75	55	1
1578	1342	1
242	450	1
1846	1315	1
332	1138	1
141	6163	0
1103	72	1
450	1801	1
956	460	1
1045	2897	1
525	7168	0
131	8323	0
1261	904	1
1720	645	1
428	48	1
1310	1039	1
634	498	1
316	205	0
629	133	1
198	117	0
177	2219	0
238	15	1
557	74	1
1507	1114	1
246	133	1
1568	1969	1
1359	224	1
376	2655	0
1512	78	1
832	1156	1
1744	2065	0
791	752	1
82	218	1
943	499	1
1655	7554	0
915	8278	0
31	295	1
1060	2148	0
68	2382	0
1667	114	1
824	242	1
1512	7138	0
246	4705	0
1464	4202	0
547	3637	0
982	8719	0
51	408	1
592	110	1
1272	98	1
1422	398	1
509	1280	0
668	52	1
1470	2923	1
243	7343	0
217	55	1
828	5499	0
137	3752	0
728	5724	0
142	109	1
1068	196	1
1190	7173	0
1322	3235	1
625	397	0
832	6722	0
679	1131	1
135	889	1
1853	2818	0
572	714	1
831	2625	0
1091	1017	0
155	983	1
992	285	1
466	4671	0
1336	3258	1
856	1760	1
92	6640	0
1037	8538	0
87	6318	0
1547	242	1
844	4715	0
1690	41	1
847	314	1
344	1548	1
1115	2823	1
1699	578	0
1364	1053	0
195	6285	0
78	1968	0
12	183	0
951	109	1
354	20	1
1531	104	1
1353	134	1
633	4	1
1830	4789	0
1011	2689	1
1777	1385	1
450	8642	0
791	1437	1
1416	118	1
1112	1292	1
1136	3095	0
907	7419	0
1113	7684	0
1148	1103	1
1172	2877	0
672	2244	1
405	98	1
1655	6142	0
774	2463	1
381	1630	1
1825	7799	0
106	1548	0
1554	3189	1
1368	109	1
1333	2240	0
416	451	1
779	5150	0
133	7695	0
1478	36	1
246	4503	0
306	7050	0
65	2996	0
939	5258	0
1094	109	1
368	418	1
1497	2264	1
18	132	1
169	8936	0
1744	128	1
1301	275	1
356	78	1
1197	314	1
679	102	1
343	8502	0
447	3446	0
1756	6070	0
721	2339	1
968	321	0
998	7668	0
1798	2281	1
1166	2033	0
428	3665	0
1792	1389	1
57	6644	0
1371	8164	0
469	376	1
877	2635	1
1225	118	1
667	6235	0
1717	118	1
1632	1272	1
1351	36	1
127	9298	0
1027	3763	0
1829	1433	1
1605	1158	0
939	7274	0
190	5877	0
435	3259	0
1338	3264	1
1187	47	1
563	857	0
719	8716	0
73	572	1
692	221	1
78	6935	0
929	4257	0
1699	223	1
388	6386	0
1318	382	1
845	8458	0
1335	4610	0
1267	302	1
296	184	1
1078	1662	1
861	7788	0
1445	5307	0
198	3364	0
1778	4379	0
961	318	1
1858	922	0
1235	8835	0
162	36	1
678	1172	1
790	62	0
1189	1627	0
381	1860	0
1815	191	1
426	1342	1
1497	5521	0
669	2089	0
1355	319	0
1855	3740	0
1326	1382	0
68	5401	0
1763	8165	0
414	2968	0
1643	6841	0
1475	2038	0
1113	8378	0
1854	305	1
1181	858	0
716	1219	1
1359	7614	0
1167	74	1
1334	55	1
779	8693	0
1669	4645	0
1222	7756	0
846	8733	0
665	7133	0
1427	629	0
1485	70	1
962	41	1
977	36	1
120	115	1
1285	1290	0
1041	1172	1
455	4251	0
386	3947	0
1859	1803	0
270	102	1
68	539	1
681	5036	0
888	223	1
424	36	1
1700	3962	0
1249	5323	0
1720	1091	1
1551	155	1
1685	510	1
1667	1254	1
90	206	1
572	6836	0
34	313	1
1815	74	0
1394	432	1
85	6790	0
476	3793	0
1841	757	0
829	4521	0
765	285	1
1256	1412	0
1558	959	1
470	4836	0
233	6223	0
600	2118	1
794	360	1
1438	114	1
989	2814	1
1093	3692	0
626	4162	0
1265	1171	0
1746	8474	0
1768	776	1
946	476	1
390	955	0
1720	625	1
364	3381	0
1017	2014	1
1377	2180	0
1543	2927	0
144	699	1
934	761	0
1395	9262	0
1262	2910	1
557	153	0
1371	232	1
1144	6494	0
999	7442	0
1462	947	0
149	3950	0
411	635	1
218	107	1
53	9271	0
1586	1846	0
386	776	1
1414	3386	0
12	143	1
1189	222	1
1591	9327	0
1178	618	0
124	6211	0
488	5513	0
869	887	1
205	5174	0
502	1895	1
1554	2321	0
1446	4103	0
873	2254	1
1731	3682	1
136	892	1
1179	8934	0
959	832	1
367	4	1
615	2220	0
1599	1956	1
1871	2817	0
31	221	1
1140	36	1
1178	3380	0
1690	5606	0
1197	9174	0
862	9255	0
1336	15	1
1000	89	1
944	376	1
48	8738	0
1507	4103	0
110	3474	0
1370	399	1
601	4037	0
734	2355	1
446	3446	0
1640	500	1
296	1441	1
952	2751	1
996	7548	0
888	1662	1
130	6330	0
1471	3020	1
1764	3150	0
500	3080	0
887	5512	0
1122	1160	0
31	52	1
1089	2243	0
1246	863	1
1432	3344	1
1596	8408	0
1198	2057	0
1335	118	1
490	275	1
292	8412	0
363	302	1
1219	936	1
1689	5749	0
1032	460	1
999	7650	0
1537	7819	0
968	3392	0
1571	5408	0
864	3145	0
1150	4179	0
800	7274	0
1087	1304	0
923	9025	0
40	8593	0
1440	3356	1
1377	190	1
1237	2636	0
566	2127	0
1197	509	1
1219	1525	0
1844	3720	0
1511	116	1
1052	9288	0
751	3652	0
552	6644	0
843	2240	0
405	3652	0
640	922	0
40	358	1
557	2024	1
1581	257	1
1180	2828	0
36	3716	0
1132	904	1
1810	8611	0
1406	110	1
1083	3987	0
833	2358	1
1473	5390	0
580	8271	0
89	107	0
953	902	0
1835	5997	0
103	6476	0
641	2414	0
1210	134	1
1597	74	1
1658	6006	0
1487	3870	0
1014	72	1
1700	1003	1
311	8150	0
873	3544	0
1324	295	1
1439	358	1
1193	1263	0
136	6178	0
441	7752	0
13	165	1
544	1993	1
1778	6895	0
888	155	1
1194	366	1
1268	3190	1
1407	52	1
808	2458	0
181	3297	0
852	190	1
1033	544	1
506	8613	0
813	118	1
876	677	0
881	5871	0
1233	3699	0
1622	3558	1
550	55	1
57	8129	0
1210	118	1
8	109	1
781	2479	1
536	714	1
92	2796	0
75	2951	0
599	1818	1
981	2458	0
955	1258	1
401	5960	0
1427	739	0
79	641	1
1091	7874	0
1589	4388	0
1005	74	1
678	267	1
733	2349	1
837	399	1
1389	1156	0
1774	1964	0
1403	5620	0
337	78	1
918	3016	0
755	2423	1
1546	7265	0
466	9298	0
1857	502	1
1040	2886	1
522	1943	1
1375	8508	0
25	264	1
309	392	1
948	1559	0
1091	4567	0
1025	107	1
263	2908	0
1823	776	1
1194	6043	0
903	206	1
764	2307	1
1305	267	1
382	8404	0
1497	385	1
219	8610	0
764	5499	0
1037	1870	0
183	52	1
1091	2514	0
505	118	1
1211	1585	0
1064	3007	0
438	1185	1
100	197	1
691	578	0
1636	1201	0
1510	3450	1
1676	104	1
806	206	1
8	104	1
985	2214	1
11	1409	0
192	223	1
355	8377	0
166	52	1
167	2987	0
1162	7120	0
1496	6171	0
1088	6022	0
1583	382	1
31	7407	0
1335	4299	0
1554	302	1
1852	118	1
903	185	1
64	7123	0
863	3560	0
1508	196	1
1784	1980	1
493	4532	0
1159	5171	0
1609	3093	0
1786	1315	1
608	1201	0
178	1067	1
1319	2738	0
1042	9291	0
1711	1091	1
568	2053	1
265	7946	0
1116	867	0
179	6411	0
1729	906	1
1864	111	0
1357	542	1
1749	184	1
1171	223	1
226	5865	0
1716	1288	1
243	362	0
484	1265	0
356	184	1
737	965	1
1413	72	1
1807	5535	0
779	408	0
1856	4798	0
1210	130	1
1095	8035	0
1607	517	1
954	4157	0
556	3251	0
1521	8185	0
856	1243	1
715	2355	0
1142	8000	0
1407	7067	0
1189	7758	0
1113	7168	0
42	371	1
940	6727	0
264	373	1
1629	3441	1
964	275	1
261	1337	1
1141	1998	0
1413	1497	0
1010	7637	0
1485	6251	0
708	4992	0
1625	919	1
1081	2638	1
633	2012	0
1385	2738	0
1282	3893	0
1029	4042	0
111	191	1
564	1117	0
10	118	1
1570	8227	0
1080	7747	0
243	7265	0
955	2445	0
1396	134	1
1230	1820	1
866	438	1
251	1201	1
1301	1829	0
65	9324	0
863	1438	1
825	499	1
1294	3651	0
1173	7608	0
1835	6608	0
541	1589	1
1180	1389	1
1692	165	1
1626	78	1
410	74	1
505	1899	1
289	8946	0
1039	7299	0
57	7166	0
1507	187	1
498	8150	0
715	132	1
217	1759	0
1484	2139	0
1739	3441	1
1093	5305	0
566	7769	0
1800	2870	0
995	8187	0
766	969	1
628	3598	0
1614	2869	0
1181	5233	0
165	498	1
1319	517	1
1531	2056	1
826	118	1
1193	3093	1
611	7710	0
1210	5655	0
214	267	1
562	187	1
1513	128	1
1772	7747	0
1771	8719	0
962	7594	0
374	1589	1
1374	4001	0
132	873	1
36	5384	0
1326	4532	0
408	3296	0
740	2375	0
1541	8877	0
87	4250	0
711	2623	0
863	1615	1
1013	41	1
188	446	1
639	275	1
1185	1103	1
1237	3966	0
1171	1899	0
291	183	0
1020	5721	0
984	2795	1
1037	532	1
1553	2147	1
1067	4205	0
1170	4415	0
321	392	1
357	236	1
1770	2824	0
690	776	1
1336	1288	1
1067	7994	0
718	1318	0
389	5297	0
977	2126	0
1157	9326	0
90	185	1
1561	4373	0
1057	4211	0
658	5522	0
963	52	1
290	52	1
914	2711	1
407	7123	0
667	335	0
43	1477	0
1241	3909	0
955	376	1
1573	3288	0
1181	8175	0
196	143	0
228	1240	1
359	268	0
320	9109	0
571	97	1
1238	958	0
1597	5026	0
686	1325	1
678	5528	0
707	6674	0
1726	118	1
1580	2069	0
1287	5913	0
1821	3341	0
1398	2504	1
947	527	1
1785	2674	1
228	1242	1
737	3366	0
1553	698	1
395	38	1
1283	74	1
1599	625	0
1176	224	1
1327	267	1
474	1346	1
234	4495	0
1313	5865	0
926	184	1
1686	8101	0
1834	3379	1
826	376	1
356	55	1
1127	68	1
961	228	1
563	1138	1
783	185	1
158	111	1
289	6099	0
1259	229	1
471	6560	0
1245	111	1
490	1734	1
341	4555	0
1422	3866	0
1618	185	1
111	116	1
327	50	0
1172	109	1
199	581	1
401	9221	0
322	102	1
422	1186	1
463	74	1
1741	7945	0
86	133	1
1747	9262	0
746	1496	1
375	4774	0
289	15	1
595	4001	0
10	43	1
939	74	1
510	242	1
1855	227	1
1594	185	1
1787	1689	0
94	3964	0
1258	1325	1
522	5372	0
1862	2975	1
408	6098	0
1099	353	1
754	1258	0
713	224	1
1462	7765	0
555	8094	0
1004	2833	1
57	465	1
578	41	1
1320	3231	1
530	7765	0
470	4969	0
1604	36	1
1845	1143	1
1338	165	1
1166	9051	0
533	3764	0
76	2655	0
858	2468	0
677	1073	1
344	4126	0
1695	109	1
126	8337	0
1551	353	0
862	1776	0
159	1012	1
799	102	1
1303	385	1
1121	7146	0
368	356	1
734	5671	0
1393	9130	0
1161	4017	0
1844	4892	0
251	206	1
797	548	1
844	527	1
689	209	1
70	4323	0
1780	1950	0
516	3913	0
778	951	0
1335	2329	0
912	6574	0
678	723	1
1836	7116	0
227	3662	0
226	957	1
362	78	1
813	2526	1
782	2189	1
140	4179	0
1491	4689	0
1781	188	1
627	7311	0
871	70	1
837	3771	0
438	118	1
1415	47	1
1180	2278	0
511	55	1
1499	1315	1
1387	36	1
1160	3046	1
1392	3737	0
1677	572	1
427	6988	0
1331	1609	0
934	7211	0
69	628	0
1741	117	1
1237	1496	1
989	7599	0
287	572	1
492	698	1
1609	3547	1
1562	7607	0
760	1377	0
459	5828	0
530	74	1
1077	4433	0
199	597	1
1058	2812	0
375	1202	1
986	55	1
487	3298	0
1481	302	1
1588	7445	0
437	964	1
1056	2909	1
770	2472	0
1717	824	1
576	1854	0
659	8775	0
1264	6661	0
1556	3061	0
355	366	1
1449	5161	0
1637	223	1
362	2053	0
720	1496	1
491	1385	1
29	52	1
1067	4767	0
483	3512	0
1046	7014	0
1774	965	1
663	8680	0
638	2186	1
243	1294	1
406	4162	0
606	118	1
747	102	1
1324	3492	0
1735	24	1
1293	968	0
860	6151	0
553	544	1
92	711	1
1335	3739	0
861	8775	0
1418	196	1
1705	104	1
835	17	1
310	9228	0
158	708	1
1733	1023	0
1795	6754	0
733	307	0
190	7887	0
894	98	1
1157	242	1
1550	3487	1
516	3493	0
651	1357	0
292	1428	1
206	55	1
1753	52	1
733	4472	0
1251	835	0
334	7638	0
1702	238	0
1373	6194	0
1385	1347	1
1241	206	1
1017	4497	0
1500	3444	1
1093	882	1
1611	109	1
733	4110	0
470	1828	1
904	6562	0
8	114	1
78	615	1
1246	5958	0
555	776	0
1097	1469	1
1156	1416	1
774	4274	0
1305	4104	0
1832	698	1
1716	284	1
1157	5176	0
658	2223	1
1470	132	1
1477	7357	0
1360	302	1
222	922	0
469	36	1
941	2729	1
270	7386	0
447	104	1
871	1623	1
559	385	0
859	2598	1
242	9193	0
25	6600	0
1612	3977	0
1807	572	1
1108	961	1
403	9178	0
1492	527	1
1180	223	1
518	3950	0
61	356	1
43	5506	0
1773	1484	0
1105	3016	0
1394	124	1
1681	3637	1
57	8042	0
1690	1139	0
720	6846	0
638	1114	1
1398	6773	0
295	1437	1
1667	3615	1
1854	6141	0
1149	130	1
968	3027	0
268	377	1
989	2806	1
838	882	1
47	8510	0
1122	433	0
1011	362	0
898	111	1
740	2635	0
193	1143	1
1423	9051	0
1622	2835	1
1216	4989	0
1322	2592	1
1362	2496	0
1777	9089	0
30	5345	0
458	227	1
1165	7138	0
1610	118	1
267	266	0
420	227	1
79	5591	0
246	5099	0
1022	187	1
89	223	1
1434	43	1
1213	670	1
945	1184	1
594	66	1
1114	38	1
1822	36	1
1692	5759	0
1564	5751	0
337	3647	0
911	930	0
487	9144	0
1144	7005	0
1355	257	1
131	24	1
906	7108	0
764	7416	0
1197	5083	0
1382	1315	1
1568	242	1
83	115	1
253	6233	0
1630	902	1
331	1093	0
1271	708	1
991	1325	1
1627	4276	0
1588	132	1
788	5708	0
1516	2251	0
908	184	1
905	2690	1
886	4648	0
1314	52	1
1454	698	1
311	4471	0
123	185	1
311	438	1
1533	133	1
1017	2771	0
1170	539	1
1768	7225	0
1869	5120	0
1386	392	1
1684	3642	1
604	4722	0
88	74	1
877	4262	0
71	2400	0
1063	1240	1
1263	3456	0
601	2129	1
1723	20	1
1217	7518	0
1688	1496	0
1038	889	1
452	66	1
44	4663	0
563	295	1
1751	6283	0
66	36	1
1574	415	0
1250	3079	0
706	15	0
917	8911	0
1151	5367	0
820	2535	1
923	5152	0
421	1039	0
1626	130	1
1812	187	1
370	3725	0
1274	131	1
263	134	1
1305	263	1
1019	1267	1
650	70	1
899	6694	0
769	165	1
862	6219	0
1799	267	1
939	3346	0
1277	6547	0
99	305	1
111	6764	0
1083	206	1
459	1820	1
119	615	0
1213	1867	0
423	681	1
1035	9326	0
731	7922	0
424	118	1
1475	976	1
1165	5687	0
1338	7888	0
1186	32	1
1627	1072	0
518	8112	0
1165	165	1
1591	2772	0
1760	8385	0
1598	752	0
1561	3664	0
217	267	1
19	102	1
665	36	1
129	858	1
1581	4068	0
884	2641	1
1422	8158	0
14	131	1
1080	439	0
686	458	0
229	72	1
1844	4161	0
554	8822	0
150	947	1
24	2803	0
944	8045	0
596	5591	0
1436	469	1
850	2523	0
931	36	1
1014	74	1
746	782	0
1027	74	1
433	1318	0
384	5504	0
782	5242	0
239	5066	0
69	221	1
1333	4669	0
1098	102	1
249	36	1
145	9282	0
850	218	1
1033	4266	0
1660	242	1
904	4275	0
1814	118	1
1064	5305	0
1797	7842	0
1797	2092	0
1752	697	1
1587	3950	0
1479	7865	0
883	586	0
784	7165	0
624	1641	1
967	5387	0
1275	7855	0
855	509	1
1607	2236	0
1600	3481	1
261	1339	1
149	133	1
1641	8733	0
891	1370	1
402	6482	0
1560	2058	1
662	7236	0
1516	2984	0
739	2375	1
155	979	1
577	673	1
1655	7800	0
1398	1652	0
478	6189	0
37	6691	0
873	1691	0
929	863	1
634	8045	0
77	5617	0
918	7088	0
14	1813	0
427	20	1
789	2494	1
983	928	0
1545	4843	0
1535	469	0
453	1807	1
1094	8461	0
1161	187	1
27	133	1
647	3515	0
436	74	1
179	1072	1
408	1712	1
1000	335	1
1789	358	1
65	514	1
1740	7810	0
1576	2038	0
1111	2274	1
154	7925	0
1371	3595	0
1586	1280	0
77	600	1
1543	4857	0
1797	1179	1
1136	2814	1
502	2641	0
299	5652	0
1653	3259	0
673	1738	1
167	3729	0
159	242	1
862	2583	0
1008	312	0
1011	1037	0
975	117	1
1689	2953	0
1073	1416	1
292	4726	0
109	782	1
648	697	0
1437	98	1
1834	3804	1
889	329	1
533	133	1
781	55	1
1594	5845	0
793	6421	0
1211	16	1
1832	2206	0
1242	645	1
668	9118	0
452	406	1
488	899	1
1090	243	1
1623	6963	0
340	4595	0
1177	8221	0
235	4001	0
1561	4562	0
729	3293	0
961	878	1
1224	3952	0
390	5008	0
932	2038	0
813	7936	0
1450	1314	0
753	5086	0
356	4127	0
679	2263	1
459	7661	0
1237	1406	1
1121	36	1
945	133	1
471	1347	1
1796	3664	0
703	2302	1
899	155	1
1183	1065	1
293	8409	0
241	6171	0
1603	4084	0
1366	694	0
493	7788	0
813	38	1
1366	1305	1
1014	132	1
1193	3773	0
756	1281	0
727	4967	0
132	8079	0
920	1011	0
1449	1554	1
1254	7247	0
1833	116	1
408	878	1
1114	756	0
1702	196	1
1577	2207	0
339	6303	0
754	118	1
534	2729	0
337	1570	0
557	3360	0
6	89	1
1224	3140	1
324	863	1
491	918	1
841	510	1
189	118	1
1513	6731	0
52	2723	0
661	7739	0
778	5303	0
1211	7582	0
663	399	1
1451	3380	1
968	940	1
823	2482	0
1223	389	1
1335	2622	0
802	332	1
1117	7691	0
1320	8175	0
1383	190	1
605	3714	0
1868	109	1
1145	788	1
1199	858	1
665	356	1
1144	2343	0
122	1836	0
1556	2391	0
1719	4202	0
1287	1662	1
400	8818	0
311	196	1
1169	72	1
1737	107	1
506	4604	0
1804	6613	0
1009	3545	0
112	8823	0
1426	6166	0
310	4095	0
1849	473	1
627	206	1
1345	6395	0
1502	36	1
791	362	1
1513	3454	1
871	1624	1
867	542	1
428	1416	1
1026	2865	1
280	55	1
218	6422	0
1470	4642	0
1253	698	1
411	7601	0
260	5983	0
1130	7283	0
523	858	1
201	5822	0
1347	4253	0
1399	3602	0
1235	6036	0
1761	6458	0
380	305	1
674	9280	0
715	2353	0
454	936	0
113	548	0
1823	7977	0
438	376	1
503	1413	0
735	243	1
450	229	1
489	7613	0
1822	188	1
407	790	1
289	4	1
866	337	1
854	329	1
876	2630	1
1379	5858	0
1262	6928	0
594	8063	0
574	114	1
1503	133	1
78	6136	0
780	111	1
405	1504	1
1296	7510	0
1179	302	1
1562	7337	0
1274	117	1
809	2679	0
1148	392	0
1516	2292	1
824	2286	0
1786	1506	0
256	98	1
604	118	1
590	352	1
1264	5484	0
163	1018	1
155	377	1
724	1020	1
1213	107	1
551	4243	0
1809	7656	0
714	102	1
1449	314	1
446	4383	0
1066	74	1
1778	235	1
341	5768	0
1678	111	1
1567	124	1
137	899	1
1257	165	1
1678	1389	1
1677	1158	0
640	3444	0
1735	693	0
780	909	1
1826	1699	1
1391	1258	1
1570	131	1
1474	1801	1
169	1625	0
1846	1590	1
83	2474	0
1199	878	1
1047	118	1
732	72	1
747	267	1
1848	66	1
19	4766	0
1275	1737	0
910	257	1
474	7501	0
1029	74	1
226	1172	0
1559	3908	0
1785	460	1
788	235	1
353	3360	0
1349	7326	0
841	2553	1
900	36	1
629	118	1
1074	104	1
473	52	1
805	1022	1
1104	2962	1
1085	2358	0
1637	1238	0
1848	689	0
1863	4328	0
706	456	1
534	228	1
1221	3525	0
1471	184	1
1339	876	1
685	47	1
1775	4554	0
1329	3245	1
1325	47	1
190	3828	0
931	3273	0
1866	3828	1
1708	2871	0
87	2447	0
94	5538	0
906	1988	0
747	184	1
434	353	1
862	305	1
1803	756	1
1735	55	1
27	270	1
747	6133	0
83	846	0
1037	2879	1
1271	884	0
1126	4227	0
1002	130	1
1000	55	1
751	6201	0
1839	4205	0
80	36	1
773	6401	0
91	52	1
1211	1854	1
966	2963	0
130	98	1
60	3447	0
1588	2175	1
60	242	1
1074	131	1
1435	4061	0
33	267	1
1175	91	1
1202	1039	0
550	7837	0
596	617	1
464	8562	0
1819	5237	0
304	132	1
781	392	1
751	190	1
1029	66	1
800	708	1
1609	3544	1
1458	899	1
1067	2487	0
1618	3391	0
75	962	0
1262	377	1
993	8815	0
805	6960	0
1513	908	1
729	3555	0
1071	2923	1
640	3059	0
712	2314	1
1344	218	1
952	615	1
111	499	1
1656	3602	1
1314	8499	0
925	906	1
1310	118	1
1700	109	0
1796	2089	1
46	385	1
255	8337	0
730	636	0
1589	55	1
1360	267	1
278	863	1
1305	3386	0
164	66	1
721	7752	0
1721	1020	1
1151	4638	0
1207	184	1
676	756	1
1292	2074	1
1076	2135	1
934	4624	0
1218	5310	0
675	36	1
1863	5222	0
1658	1276	0
546	7534	0
406	1011	0
875	297	1
712	9148	0
773	3293	0
479	715	1
637	74	1
664	519	1
1310	3825	0
1121	8186	0
1096	2951	1
612	2155	1
1358	55	1
1569	5508	0
157	2918	0
1198	8323	0
1323	8538	0
404	1524	0
549	185	1
1699	3650	1
1327	4393	0
1256	267	1
871	1628	1
1860	2690	0
57	9063	0
1401	451	0
1030	928	1
1373	832	1
363	280	1
735	5526	0
595	376	1
1772	1465	0
480	9359	0
122	3560	0
984	2797	1
1352	771	1
260	52	1
1518	5767	0
1527	906	0
163	1906	0
1323	131	1
1779	3737	1
1780	93	0
967	2413	0
778	1794	1
1718	494	1
948	2743	1
975	55	1
475	6063	0
76	589	1
755	510	1
1299	267	1
120	9173	0
1506	1186	1
1816	1725	1
1389	4509	0
23	248	1
265	8117	0
176	4448	0
1392	366	1
1850	132	1
924	4	0
1487	305	1
459	951	1
1497	1899	0
1387	52	1
1634	118	1
1582	267	1
1517	72	1
